,goldstein_DirectFX_IndiaChina,goldstein_DirectFX_IndiaPak,goldstein_OilSupply,goldstein_RiskOff_RusUkr,goldstein_Combined
2024-06-06,0.4302401132486385,4.466864435119722,2.390903010033445,2.493586827975116,4.466864435119722
2024-06-07,2.45,7.875,2.165497435147096,2.502454239514077,7.875
2024-06-08,3.1724137931034484,7.132573856078265,1.96134227191552,2.7467353525322737,7.132573856078265
2024-06-09,2.8733302452510143,6.460140928560149,1.7764341093950196,3.2150725454289337,6.460140928560149
2024-06-10,2.6024431983690586,5.851102513476734,1.6089584108846469,2.91196728672018,5.851102513476734
2024-06-11,2.3570943896655043,5.299482008489902,1.7306431956668922,2.637437681144827,5.299482008489902
2024-06-12,2.1348761676237373,4.799866263430122,2.9997108433734936,2.493173909163916,4.799866263430122
2024-06-13,1.9336078652898576,4.347352460090637,2.8007589232776,2.2581266086551097,4.347352460090637
2024-06-14,1.7513144009998405,3.9375,2.9077827146337967,2.045238706362935,3.9375
2024-06-15,1.5862068965517242,3.5662869280391325,2.728129853991923,1.852421095421409,3.5662869280391325
2024-06-16,1.4366651226255072,3.230070464280074,2.4709317679453213,1.677781622304839,3.230070464280074
2024-06-17,1.301221599184529,2.925551256738367,2.2379813750095296,1.5196065187885806,2.925551256738367
2024-06-18,1.1785471948327522,2.649741004244951,2.026992691528007,1.3763435844365126,2.649741004244951
2024-06-19,1.0674380838118689,2.3999331317150614,3.130490871323932,1.2591283077607291,3.130490871323932
2024-06-20,0.9668039326449288,2.8029411764705885,2.8353596629202213,2.204145386448757,2.8353596629202213
2024-06-21,0.8756572004999201,5.171428571428572,2.5680523434061784,2.345610259169581,5.171428571428572
2024-06-22,0.7931034482758621,4.683885235193347,2.646877323420074,3.527836098882492,4.683885235193347
2024-06-23,1.0325581395348835,4.242305698210928,2.548172010788133,3.80914852294797,4.242305698210928
2024-06-24,0.9352123417050572,3.8423566619112526,2.307939690785755,3.450035957929884,3.8423566619112526
2024-06-25,0.8470439489939332,3.4801133552350927,2.090355593638582,3.124779209658492,3.4801133552350927
2024-06-26,0.7671877492753548,3.1520210201572865,1.8932845278848904,2.830186475787563,3.1520210201572865
2024-06-27,0.6948600994520536,2.854860028213716,3.0570074243289547,2.563366865400464,3.0570074243289547
2024-06-28,4.964285714285714,2.682191780821918,2.7688039660451884,2.3217020301831925,4.964285714285714
2024-06-29,4.496271047595823,2.4293245679845605,2.5077712737548854,2.1028204701064728,4.496271047595823
2024-06-30,4.072379088752203,2.2002967494013084,2.2713477872010395,3.1457441673370883,4.072379088752203
2024-07-01,3.6884501105363534,1.992860834335716,2.622244488977956,2.84917493407736,3.6884501105363534
2024-07-02,3.3407165495695983,3.5222222222222226,2.553730426773104,2.580565161421421,3.5222222222222226
2024-07-03,3.025766034543252,3.853333333333333,2.818659808544078,2.337278933874389,3.853333333333333
2024-07-04,2.7405079000117847,5.914285714285715,3.0771793366598184,2.116928840395549,5.914285714285715
2024-07-05,6.222377622377622,5.356708528646534,2.7870741443967084,1.9173525463089995,6.222377622377622
2024-07-06,5.635754660573595,4.851697676959459,2.524319006638179,1.736591573928719,5.635754660573595
2024-07-07,5.104436362067107,4.394297397876405,2.692214935477047,2.214094838878701,5.104436362067107
2024-07-08,4.623208805853345,3.980019141069968,2.438402776346288,2.9031669193981107,4.623208805853345
2024-07-09,4.261764705882353,3.6047975202903775,2.8893544566183,2.6294669802070145,4.261764705882353
2024-07-10,3.8599811456423554,3.264950419006845,2.616956705805576,2.381570468374046,3.8599811456423554
2024-07-11,3.4960762672207863,3.025641025641025,2.3702396168022286,2.1570447313184498,3.4960762672207863
2024-07-12,3.166479007293292,2.7403946764907947,2.470474745285064,1.9536864580309008,3.166479007293292
2024-07-13,2.867954969300418,2.482040307920545,2.327777777777778,2.42140899122807,2.867954969300418
2024-07-14,2.597574683738654,5.55,3.269113822764553,2.1931274242166574,5.55
2024-07-15,5.778571428571429,5.026766336664682,3.566230414746544,1.986367406859174,5.778571428571429
2024-07-16,5.233788888496433,4.55286122584239,3.230019278853632,1.7990999663148854,5.233788888496433
2024-07-17,4.740366450072709,4.123634152355032,2.9255048968863724,1.6294874138677893,4.740366450072709
2024-07-18,4.293462071113541,3.9145161290322585,2.649699015029928,1.475865311360251,4.293462071113541
2024-07-19,3.888690199427058,3.545469892207261,3.4275000000000007,1.830173686002952,3.888690199427058
2024-07-20,3.522078736612217,3.2112159823073188,3.971045051273188,2.275252525252525,3.971045051273188
2024-07-21,3.1900300591504087,2.908474306238205,4.434599050711967,2.758306926210955,4.434599050711967
2024-07-22,2.8892857142857147,2.634274006063491,4.016521301752085,2.4982638563723,4.016521301752085
2024-07-23,2.784,2.3859243054469856,3.6378583910169344,2.2627366942915974,3.6378583910169344
2024-07-24,2.521534681310716,2.1609881045857606,3.2948944319850577,2.049414170018185,3.2948944319850577
2024-07-25,2.283813631125264,1.9572580645161293,2.98426385830025,1.856202911663244,2.98426385830025
2024-07-26,2.068504050478632,1.7727349461036306,2.702918396870046,1.7868817919716122,2.702918396870046
2024-07-27,1.87349306814424,1.6056079911536592,3.359958388500095,2.470258375922771,3.359958388500095
2024-07-28,1.6968670066526297,1.8484126984126985,3.585168630637952,2.3845249566390443,3.585168630637952
2024-07-29,1.536892603033947,1.6741511222782848,3.892274244109617,2.1597206812558483,3.892274244109617
2024-07-30,2.2328358208955223,1.5163182890014195,3.5253248906949897,2.1442597603401623,3.5253248906949897
2024-07-31,2.022332241401201,1.3733653569047433,3.4359282457710165,2.330951563036757,3.4359282457710165
2024-08-01,1.831674168040935,2.748453608247423,3.2462039153333992,2.111197990895332,3.2462039153333992
2024-08-02,1.6589906392155782,2.489339473121212,3.394889915737972,1.9121619803003185,3.394889915737972
2024-08-03,1.5025870807298545,2.52258064516129,4.055538558445065,3.882078235395485,4.055538558445065
2024-08-04,1.36092867663425,2.284760985336693,3.8983115468409593,3.51609012432156,3.8983115468409593
2024-08-05,1.2326253078030025,2.069362091606364,3.530793018647092,3.1846060312826583,3.530793018647092
2024-08-06,1.1164179104477612,1.874270216298538,3.485824710894705,3.685383759733036,3.685383759733036
2024-08-07,1.0111661207006004,1.697570888126617,3.157193930133225,3.694039188724648,3.694039188724648
2024-08-08,1.6915254237288135,1.5375301251417737,3.2170797695932976,3.345778709946157,3.345778709946157
2024-08-09,2.375,2.970731707317073,3.425925925925926,3.6824416827274544,3.6824416827274544
2024-08-10,2.1510937026267785,2.690662007496192,3.1108973478081627,3.534881787957148,3.534881787957148
2024-08-11,1.9482964705181405,2.436996252725129,3.717805582290664,3.891617198780683,3.891617198780683
2024-08-12,1.7646182183501262,2.207245175815613,3.579506961071207,3.5247297891920804,3.579506961071207
2024-08-13,1.598256478750923,1.9991541885685484,3.242044161039575,3.1924311802071985,3.242044161039575
2024-08-14,1.4475787143678145,1.8106812570988424,2.936396117242167,2.891460466447612,2.936396117242167
2024-08-15,1.3111062974876524,1.639976862993541,3.0230438931297705,2.618864168745156,3.0230438931297705
2024-08-16,1.1875,1.4853658536585366,3.11464735345878,2.3719672511253123,3.11464735345878
2024-08-17,4.333333333333333,1.9595744680851064,4.508212083847102,2.684546754750392,4.508212083847102
2024-08-18,3.9248025451435953,1.774832967632039,4.08319436786082,3.2909529464153184,4.08319436786082
2024-08-19,3.554786542699764,1.6075082189000738,3.698245764760648,2.980693961547382,3.698245764760648
2024-08-20,3.2196542931300547,6.056666666666666,3.349588705407488,2.6996850569019952,6.056666666666666
2024-08-21,2.916117084036772,5.485666326558394,3.835179407176287,2.989898929130068,5.485666326558394
2024-08-22,2.641196250776363,4.9684978062195935,3.473612745777184,3.1073782918748947,4.9684978062195935
2024-08-23,2.39219394629326,4.500086038936392,3.2668427793788024,2.814426052771049,4.500086038936392
2024-08-24,2.664285714285714,4.075834416688318,3.1916075156576205,2.549092277315597,4.075834416688318
2024-08-25,2.413106619788837,3.6915796828158856,3.838211924546613,2.30877319795711,3.838211924546613
2024-08-26,2.1856077699346352,3.343551077242195,3.47635936852178,3.72837393708592,3.72837393708592
2024-08-27,1.979556678028864,3.028333333333333,3.1486209455557064,3.376876504043508,3.376876504043508
2024-08-28,1.7929313280423886,5.358490566037736,2.851780500186801,3.058516961008977,5.358490566037736
2024-08-29,1.6239003322081047,4.853311710395274,2.582925084305546,2.992100550964188,4.853311710395274
2024-08-30,1.4708049592869,4.395759266154135,2.864483837330553,2.710016274865338,4.395759266154135
2024-08-31,1.332142857142857,3.9813431897631446,3.144409306528124,3.141596638655462,3.9813431897631446
2024-09-01,1.6126582278481012,3.6059967425244257,2.847965919054181,3.6842474627510255,3.6842474627510255
2024-09-02,1.4606227193319203,3.2660365829629336,2.5794701279044783,3.33691011201786,3.33691011201786
2024-09-03,1.3229205614604187,2.9581266215411577,2.336287136104932,3.0964257829443915,3.0964257829443915
2024-09-04,1.198200458455995,2.679245283018868,2.1160305456855872,3.359489840034587,3.359489840034587
2024-09-05,1.0852385097554569,2.426655855197637,2.077254617892068,3.042769447973492,3.042769447973492
2024-09-06,0.9829261996560136,2.197879633077067,1.8814186641263253,2.755908293928816,2.755908293928816
2024-09-07,0.8902595192534412,1.9906715948815723,2.852400084584479,3.60529665587918,3.60529665587918
2024-09-08,2.8285714285714283,1.8029983712622129,2.995396588839212,3.2654024979213,3.2654024979213
2024-09-09,2.5619040789179075,1.6330182914814673,3.813172995780591,2.957552315713793,3.813172995780591
2024-09-10,2.3203771498501755,1.4790633107705786,3.453681018210576,2.6787251206405,3.453681018210576
2024-09-11,2.101620494636541,1.339622641509434,3.1280806270123827,2.4261847318222887,3.1280806270123827
2024-09-12,1.903487415294332,1.2133279275988185,2.833176647610594,2.287481875302079,2.833176647610594
2024-09-13,1.724033596660615,2.06,2.6368792284439326,2.071826466035872,2.6368792284439326
2024-09-14,2.231666666666667,5.308108108108108,3.454905545399147,1.8765022585369504,5.308108108108108
2024-09-15,2.021273310748952,4.807679125984629,3.881435324452085,1.7776855515876848,4.807679125984629
2024-09-16,1.8307150694903789,4.354428754591894,3.515507824666108,2.522378071140447,4.354428754591894
2024-09-17,1.6581219609619784,3.94390916738509,3.1840786287050227,2.7578602824277567,3.94390916738509
2024-09-18,1.5018002982789376,3.5720918626080373,2.883895362895108,2.4978593205283603,3.5720918626080373
2024-09-19,1.3602160691498273,3.2353281308886346,3.2328253164556964,2.262370296604699,3.2353281308886346
2024-09-20,1.2319798823410293,2.9303132498045508,3.738425188488903,2.049082314962629,3.738425188488903
2024-09-21,1.1158333333333337,2.654054054054054,3.385980160294656,2.9184961892844954,3.385980160294656
2024-09-22,1.010636655374476,2.4038395629923146,4.071986642303573,2.993790656416322,4.071986642303573
2024-09-23,0.9153575347451892,2.177214377295947,3.7063442556782737,2.7115470433684377,3.7063442556782737
2024-09-24,0.8290609804809892,1.971954583692545,3.5660160857908845,2.455912323943624,3.5660160857908845
2024-09-25,0.7509001491394688,1.786045931304019,3.375343475898472,2.2243779091531053,3.375343475898472
2024-09-26,0.6801080345749138,1.6176640654443175,3.057128461140035,2.014671710585838,3.057128461140035
2024-09-27,0.6159899411705145,1.4651566249022752,3.2223621752943377,1.8247358440006376,3.2223621752943377
2024-09-28,2.0,1.327027027027027,3.2099846718711014,2.7818316978887894,3.2099846718711014
2024-09-29,1.8114473285278128,1.2019197814961573,3.4892218548931786,3.51570695970696,3.51570695970696
2024-09-30,1.640670712015276,2.9698924731182794,3.160270803843555,3.1842589900239067,3.1842589900239067
2024-10-01,4.475409836065574,2.6899018932224843,4.095232057655735,2.8840587204097394,4.475409836065574
2024-10-02,4.053484595804042,2.4363077992398883,4.075211745735381,3.1025120192307694,4.075211745735381
2024-10-03,3.671336921148937,2.206621627202286,3.733935035831261,2.8100185544805045,3.733935035831261
2024-10-04,3.3252167289703847,1.9985894258336383,3.381913322776472,2.6239336228978734,3.381913322776472
2024-10-05,3.0117274802346987,1.8101697381251405,3.346720498169501,2.37655877571633,3.346720498169501
2024-10-06,2.7277928491624737,1.639513568154339,3.396305439330544,3.5185282293305367,3.5185282293305367
2024-10-07,2.470626534696318,1.4849462365591397,3.502852175199763,3.1868142806852493,3.502852175199763
2024-10-08,2.237704918032787,1.344950946611242,3.4603702678112267,2.88637310763079,3.4603702678112267
2024-10-09,2.026742297902021,1.218153899619944,3.2913369601055056,2.614256427476158,3.2913369601055056
2024-10-10,1.8356684605744684,1.103310813601143,3.5510279032462324,2.473172959805116,3.5510279032462324
2024-10-11,1.6626083644851923,0.9992947129168192,3.216250004431555,2.240011275513101,3.216250004431555
2024-10-12,1.5058637401173494,5.6160000000000005,3.3523576207786734,2.3033749082905355,5.6160000000000005
2024-10-13,1.363896424581237,5.086544098506101,3.091461515801877,2.8093117408906885,5.086544098506101
2024-10-14,1.2353132673481588,4.607003359338895,3.218171593107481,2.544460124019129,4.607003359338895
2024-10-15,1.1188524590163935,4.172671963896551,3.2119272110126342,2.517129101735715,4.172671963896551
2024-10-16,1.0133711489510104,3.779287740911657,3.340185592953759,2.279823393449388,3.779287740911657
2024-10-17,0.9178342302872344,3.422990341006168,3.627569704535997,2.0648899977895536,3.627569704535997
2024-10-18,0.8313041822425963,3.100283354396065,3.28557572516508,1.8702197350998448,3.28557572516508
2024-10-19,0.7529318700586746,6.36,3.737657413676371,1.6939022714533043,6.36
2024-10-20,0.6819482122906184,5.760402504718447,3.956799851098151,2.3448322879738206,5.760402504718447
2024-10-21,0.6176566336740794,5.2173328642085774,3.583767259895497,2.1237700919479687,5.2173328642085774
2024-10-22,0.5594262295081968,4.725461839455496,3.2459028145015703,1.9235488297332084,4.725461839455496
2024-10-23,0.5066855744755052,4.279962612570893,2.93989099099489,1.742203694456511,4.279962612570893
2024-10-24,0.4589171151436171,3.876463420370232,2.96846458728244,1.5779551140372667,3.876463420370232
2024-10-25,0.4156520911212981,3.511004653482724,3.5540222810364988,1.429191287929804,3.5540222810364988
2024-10-26,0.3764659350293373,3.18,4.332738541366388,2.504221274001829,4.332738541366388
2024-10-27,0.8064516129032256,2.880201252359224,3.92426382798382,3.373399574166075,3.92426382798382
2024-10-28,0.7304223098902473,2.6086664321042883,3.55429861381981,3.05536782334,3.55429861381981
2024-10-29,0.9666666666666668,2.362730919727748,3.330881601797937,2.7673189406295418,3.330881601797937
2024-10-30,0.8755328754551098,2.1399813062854465,3.0168582896096585,2.5064262510939006,3.0168582896096585
2024-10-31,0.7929908441407167,1.9382317101851163,2.755478175038385,2.2701295683480143,2.755478175038385
2024-11-01,0.7182305730828584,1.7555023267413616,3.574693530768297,2.056110070998004,3.574693530768297
2024-11-02,0.6505184264389722,3.2237179487179493,4.559196129512467,1.862267547634234,4.559196129512467
2024-11-03,0.65,3.282051282051282,4.129371824519853,2.165555190538765,4.129371824519853
2024-11-04,4.090909090909091,2.97263151348154,3.831145191342984,1.961394582340493,4.090909090909091
2024-11-05,3.705233171988709,2.692382706896863,3.871707116412999,1.9877758318739047,3.871707116412999
2024-11-06,3.355917365485792,3.5641025641025643,3.5066967564342257,1.800375610180069,3.5641025641025643
2024-11-07,3.039533773234667,3.22809203417136,3.1760982356999627,1.6306427947036588,3.22809203417136
2024-11-08,2.7529776667480013,2.9237593457708124,2.8766673321003,1.476911767124535,2.9237593457708124
2024-11-09,2.852702702702703,2.6481180280773824,3.632346924860221,1.4111418047882136,3.632346924860221
2024-11-10,2.5837603449474424,2.398463163793558,3.289902566662133,2.437160798385288,3.289902566662133
2024-11-11,2.340172887205573,2.172344845313104,2.979742607748458,2.207394208713872,2.979742607748458
2024-11-12,2.1195499624108773,2.255172413793104,2.6988233932532224,2.080749590519318,2.6988233932532224
2024-11-13,1.9197265585452048,2.042563022167569,2.948421302524333,2.9012575729759504,2.948421302524333
2024-11-14,1.7387417729903023,1.84999766492757,2.746643215328194,2.6277376399691867,2.746643215328194
2024-11-15,1.5748195698414988,1.6755866639578696,2.4876997574126505,2.380004163997082,2.4876997574126505
2024-11-16,1.4263513513513515,1.517618493071657,3.044676917088361,2.155626092378793,3.044676917088361
2024-11-17,1.2918801724737212,2.2,3.4688035933033894,3.1752665092652217,3.4688035933033894
2024-11-18,1.1700864436027862,1.992592061380595,3.1417775011385523,2.875914017786161,3.1417775011385523
2024-11-19,1.2824561403508772,1.804737783216804,2.8455822306331098,2.9371746138671027,2.9371746138671027
2024-11-20,1.1615508746963434,1.6345937180506434,2.577311164893281,2.793345577846849,2.793345577846849
2024-11-21,1.052044114458918,1.4804902118955918,2.7734304543877903,3.816515418303309,3.816515418303309
2024-11-22,0.952861250315008,1.8974358974358967,2.511961593729221,3.45670832938537,3.45670832938537
2024-11-23,0.8630289831703968,1.7185525937315151,3.728685217751112,3.1308225343824843,3.728685217751112
2024-11-24,0.7816657730030452,1.556533752424749,3.4159096509240245,3.2246398118200528,3.4159096509240245
2024-11-25,0.7079731881539973,1.991666666666667,3.09387020582935,2.9206325862929328,3.09387020582935
2024-11-26,0.6412280701754386,4.71076923076923,2.802191459580686,3.041040907817316,4.71076923076923
2024-11-27,0.5807754373481717,4.266655169193973,2.538011116740444,2.7543427142047365,4.266655169193973
2024-11-28,2.0,3.864410553992904,2.2987367285966847,3.0844798872662054,3.864410553992904
2024-11-29,1.8114473285278128,3.500088087182566,2.0820202530026144,2.7936864258430694,3.500088087182566
2024-11-30,1.640670712015276,3.170112607569442,1.9878535170413345,2.530307906418922,3.170112607569442
2024-12-01,1.4859942891369484,2.8712460070570027,1.8004459714745715,2.6211044817538505,2.8712460070570027
2024-12-02,1.3459001926323562,2.6005554545147795,1.630706522593138,2.373996355632645,2.6005554545147795
2024-12-03,1.2190136542044754,2.355384615384615,1.4769694869821102,2.1501846781727605,2.355384615384615
2024-12-04,1.1040895136738125,2.7925925925925923,1.3377262157554193,1.9474731455587413,2.7925925925925923
2024-12-05,1.0,4.079069767441861,1.2116102899158876,1.7638725134510198,4.079069767441861
2024-12-06,0.9057236642639068,3.694510016555564,1.0973841114424725,1.5975810761772444,3.694510016555564
2024-12-07,0.8203353560076379,3.346205149854412,0.9939267585206673,2.037762100725064,3.346205149854412
2024-12-08,0.7429971445684742,3.030737189704893,0.9366888074515192,1.8456493567668204,3.030737189704893
2024-12-09,0.6729500963161781,2.74501039288041,0.9071341545959116,1.671648298357167,2.74501039288041
2024-12-10,0.6095068271022378,2.486220871482151,1.540825082508251,1.5140514221485777,2.486220871482151
2024-12-11,5.200000000000001,2.251829077888217,1.3955617397191096,2.1198713641163485,5.200000000000001
2024-12-12,4.709763054172316,4.086451612903226,1.2639932926049042,1.9200176596755856,4.709763054172316
2024-12-13,4.265743851239718,3.701195928675862,1.417853468967882,2.870047939970819,4.265743851239718
2024-12-14,3.863585151756067,3.3522607386789542,1.2841834393028817,2.9291602840829967,3.863585151756067
2024-12-15,3.4993405008441267,3.036221879804333,1.163115330232432,2.6530097857159576,3.4993405008441267
2024-12-16,3.1694355009316366,2.7499780064946275,1.3427364315892103,2.402893744446659,3.1694355009316366
2024-12-17,2.870632735551913,2.490720156687467,1.216148160959622,2.176357727057048,2.870632735551913
2024-12-18,2.6000000000000005,2.2559041869709446,1.1014941686321602,1.971178695299176,2.6000000000000005
2024-12-19,2.354881527086158,2.303448275862069,2.3421145255178017,1.7853431908253166,2.354881527086158
2024-12-20,2.1328719256198587,2.086287612856172,2.1213085501777047,2.880526490616177,2.880526490616177
2024-12-21,2.448148148148148,2.4,2.471607490272373,3.325501577287066,3.325501577287066
2024-12-22,2.217345711401638,2.173736794233376,2.2385933927116124,3.68895697167756,3.68895697167756
2024-12-23,2.8,5.754166666666667,2.027547010443732,3.341175625699684,5.754166666666667
2024-12-24,2.5360262599389385,5.211684918118563,1.8643268439813547,3.026181830657969,5.211684918118563
2024-12-25,2.2969389968213862,4.720346361027284,1.6885649405163574,3.678514275322786,4.720346361027284
2024-12-26,2.080392004791728,4.275329402704429,2.5455829542734025,3.331717428492443,4.275329402704429
2024-12-27,1.8842602696852984,3.8722670125526752,2.904838573002288,3.017615317626096,3.8722670125526752
2024-12-28,1.7066191158862654,3.50720386761746,2.63098103643477,2.7331256028192,3.50720386761746
2024-12-29,1.545725319143337,3.176557538299032,2.3829417849285512,2.475456535878905,3.176557538299032
2024-12-30,1.4,2.8770833333333337,2.1582867651730613,2.242079564402278,2.8770833333333337
2024-12-31,2.0,2.6058424590592817,1.9548113974848391,2.030704518641656,2.6058424590592817
2025-01-01,1.8114473285278128,2.906024096385542,1.7705189418748164,2.0924106113033445,2.906024096385542
2025-01-02,1.640670712015276,2.665833333333333,1.603600903683514,2.353753753753754,2.665833333333333
2025-01-03,1.4859942891369484,2.418840579710145,1.9302510135426552,2.3258696521391444,2.418840579710145
2025-01-04,1.3459001926323562,2.190801153125305,1.7482740209349734,3.0037318496403853,3.0037318496403853
2025-01-05,1.2190136542044754,1.9842604480822432,1.611944821820462,3.733307271305708,3.733307271305708
2025-01-06,1.1040895136738125,3.0491803278688527,1.459976570610459,3.381344741590093,3.381344741590093
2025-01-07,1.0,2.761714779558798,1.322335329272757,3.0625639494924712,3.0625639494924712
2025-01-08,0.9057236642639068,2.5013504297937814,1.1976703998145413,2.773836642376863,2.773836642376863
2025-01-09,0.8203353560076379,2.2655322768809216,1.0847584231004443,2.5123294878030644,2.5123294878030644
2025-01-10,0.7429971445684742,2.05194619532474,1.1228613388814097,2.275476269531255,2.275476269531255
2025-01-11,0.6729500963161781,1.8584962269019047,1.0170020863119469,2.509153249850924,2.509153249850924
2025-01-12,0.6095068271022378,1.6832840126502389,0.9211228561784942,2.272599475654669,2.272599475654669
2025-01-13,0.5520447568369061,2.4253333333333336,0.8342827685352213,2.05834712449418,2.4253333333333336
2025-01-14,0.778048780487805,2.196681793728062,0.7556296461499573,1.864293699923944,2.196681793728062
2025-01-15,0.7576923076923077,1.989586683437192,0.6843916519373785,2.03633819859336,2.03633819859336
2025-01-16,0.6862598533076524,4.581250000000001,0.6198697147843508,1.8443596949105407,4.581250000000001
2025-01-17,0.621561788975018,4.149346536909023,0.5614306694407049,2.162407063197026,4.149346536909023
2025-01-18,0.5629632210768823,3.758161349709992,0.5085010431559733,3.093885994483604,3.758161349709992
2025-01-19,0.5098891114395657,3.403855668554323,0.460561428089247,2.80220575973847,3.403855668554323
2025-01-20,0.4618186343813108,3.082952628748491,0.4171413842676106,2.538024068731752,3.082952628748491
2025-01-21,0.75,2.792303151662127,0.3778148230749786,2.298748459521712,2.792303151662127
2025-01-22,0.6792927481979301,5.136363636363637,0.3421958259686893,2.082030877979016,5.136363636363637
2025-01-23,0.6152515170057284,4.652126093719158,0.3099348573921753,1.8857446359137529,4.652126093719158
2025-01-24,0.5572478584263556,4.213540692221049,0.2807153347203524,1.891506303915063,4.213540692221049
2025-01-25,0.5047125722371335,4.511333333333334,0.2542505215779866,1.7131820205602295,4.511333333333334
2025-01-26,0.4571301203266782,4.393103448275863,0.2302807140446235,2.0183400267737617,4.393103448275863
2025-01-27,0.4140335676276797,4.324096385542169,0.2085706921338053,1.828058324780043,4.324096385542169
2025-01-28,0.375,3.916436422943568,0.1889074115374893,1.6557156844079193,3.916436422943568
2025-01-29,0.4637931034482758,3.547209147845076,0.1710979129843446,1.4996208766611627,3.547209147845076
2025-01-30,0.4200683891155015,3.212791267296692,0.1549674286960876,1.962333965844402,3.212791267296692
2025-01-31,0.3804658806311286,2.90990107913104,0.3195564189736118,2.266977314530963,2.90990107913104
2025-02-01,0.3445969515326199,2.6355662680360616,0.2894298107318319,3.249310613943808,3.249310613943808
2025-02-02,1.0,2.387094737695972,0.2621434287232437,2.965517651254012,2.965517651254012
2025-02-03,0.9057236642639068,2.1620481927710844,0.2374295068259205,2.6859395135330777,2.6859395135330777
2025-02-04,0.820335356007638,1.958218211471784,0.215045522926745,2.432718978188394,2.432718978188394
2025-02-05,1.33125,1.7736045739225377,0.1947718190087594,2.20337114704914,2.20337114704914
2025-02-06,1.2057446280513258,1.6063956336483458,0.2027573027573027,1.9956453890387127,1.9956453890387127
2025-02-07,2.323404255319149,2.6578947368421053,0.1836420872096106,2.026635322976288,2.6578947368421053
2025-02-08,2.104362215694013,3.637096774193549,0.1663289841405604,1.9839271822000928,3.637096774193549
2025-02-09,1.905970656936895,3.294204617605016,1.2248291849682773,1.8946757164404224,3.294204617605016
2025-02-10,1.7262827273803698,2.9836390770922963,1.1093567775068425,1.7160526324862622,2.9836390770922963
2025-02-11,1.563535117398439,3.59746835443038,1.0047706854994969,1.5542694783651805,3.59746835443038
2025-02-12,1.416130755735412,3.2583122200481305,0.9100445870155616,1.407738647198462,3.2583122200481305
2025-02-13,3.13,2.9511304832578573,0.8775452621678814,1.275022205866506,3.13
2025-02-14,2.834915069146028,2.67290871501722,0.7948135104081242,1.154817784315261,2.834915069146028
2025-02-15,2.567649664303907,2.4209166756083267,0.719881405053305,1.045945795167144,2.567649664303907
2025-02-16,2.325581062499324,2.1926815223095693,0.652013624020329,0.9473378582202112,2.325581062499324
2025-02-17,2.106333801469637,2.5359375,0.5905441686976816,0.8580263162431311,2.5359375
2025-02-18,1.907756368830004,2.296858604844251,0.5348698283825467,0.7771347391825901,2.296858604844251
2025-02-19,1.7279000888995164,2.08031919187562,0.588515585079203,0.703869323599231,2.08031919187562
2025-02-20,7.357142857142857,1.8841943213041152,0.8231484257871063,0.637511102933253,7.357142857142857
2025-02-21,6.663538387084456,1.706559384876808,0.7627282303370787,0.5774088921576306,6.663538387084456
2025-02-22,6.035324404913336,2.171052631578948,0.690821007618424,0.5229728975835719,6.035324404913336
2025-02-23,5.466336135039488,6.285714285714286,0.6256929343706431,0.5011166897506926,6.285714285714286
2025-02-24,4.950989994326167,5.693120175373128,0.566704897222215,0.4538732444647966,5.693120175373128
2025-02-25,4.4842287993950345,5.156393666333725,1.2185249169435215,0.4110837380880034,5.156393666333725
2025-02-26,4.06147213958581,4.670267765858981,1.1036468527709589,0.6736825521858999,4.670267765858981
2025-02-27,3.678571428571429,4.229972033987405,0.9995990715450412,0.6101702297164738,4.229972033987405
2025-02-28,3.331769193542228,5.557798165137616,0.9053605338745736,0.5526456162835544,5.557798165137616
2025-03-01,3.0176622024566675,5.118987341772152,0.8200064602208057,0.5005442126197257,5.118987341772152
2025-03-02,2.733168067519744,4.636387972510429,1.4820607713283989,0.45335473838003,4.636387972510429
2025-03-03,2.4754949971630835,4.199286303411251,1.6621553552492048,0.4106141148569655,4.199286303411251
2025-03-04,2.2421143996975177,3.8033929780188727,1.5054534389321854,0.3719029207067315,3.8033929780188727
2025-03-05,2.0307360697929044,3.444823024686866,1.3635248050883584,0.47130303989867,3.444823024686866
2025-03-06,1.8392857142857144,3.120057732660062,1.234976682779357,1.0126452440099367,3.120057732660062
2025-03-07,1.665884596771114,4.637037037037037,1.1185476064074036,1.8231421414349027,4.637037037037037
2025-03-08,1.508831101228334,4.199874176512634,1.4081597222222222,2.592900910364146,4.199874176512634
2025-03-09,1.3665840337598725,3.80392542859838,1.2754035834799562,2.5235395353284256,3.80392542859838
2025-03-10,1.2377474985815415,3.4453052777767765,1.4133480014668134,2.285629474852498,3.4453052777767765
2025-03-11,1.1210571998487586,3.903448275862069,1.2801027307685915,2.0701487031129933,3.903448275862069
2025-03-12,1.0153680348964522,3.535445475678422,1.159419335945962,1.8749826689546745,3.535445475678422
2025-03-13,0.9196428571428572,3.202136631036711,1.050113529371402,1.6982161733569472,3.202136631036711
2025-03-14,0.832942298385557,2.900250922936251,0.95111267371537,1.538114575245084,2.900250922936251
2025-03-15,0.754415550614167,2.626825893206598,0.9108136373143696,1.3931067691487,2.626825893206598
2025-03-16,0.6832920168799361,2.37917837337839,1.8988892136802105,1.2617697676642128,2.37917837337839
2025-03-17,0.6188737492907708,2.154878154273717,2.6435635282089414,1.142814737426249,2.6435635282089414
2025-03-18,0.5605285999243793,2.85,2.6201300173860456,1.0350743515564964,2.85
